,Player ID
13921,76561199020442315
13922,76561198209620489
13923,76561198262677128
13924,76561198092785263
13925,76561198087477009
13926,76561198826850849
13927,76561198186400261
13928,76561198335930876
13929,76561198069635628
13930,76561198172108253
13931,76561198067873602
13932,76561198022057203
13933,76561198809845615
13934,76561199145017182
13935,76561198029720318
13936,76561199188605155
13937,76561198213144729
13938,76561198448130274
13939,76561198014688495
13940,76561199151325949
13941,76561198002096134
13942,76561198399655831
13943,76561199089303097
13944,76561198395207793
13945,76561198027528105
13946,76561198311501588
13947,76561198168838919
13948,76561199036402740
13949,76561198250000106
13950,76561198237281616
13951,76561198010194752
13952,76561198157530435
13953,76561198084523300
13954,76561198014639367
13955,76561197966915446
13956,76561197988481099
13957,76561198029030124
13958,76561197960815597
13959,76561199083838863
13960,76561197976087017
13961,76561197972773484
13962,76561198926767391
13963,76561199390387712
13964,76561198169429733
13965,76561198018793671
13966,76561198034543506
13967,76561198058547386
13968,76561198033212029
13969,76561198105078463
13970,76561198195910595
13971,76561199230680573
13972,76561198127449150
13973,76561198822096818
13974,76561199227155325
13975,76561198139049840
13976,76561198146136583
13977,76561198092484143
13978,76561198002561682
13979,76561199086000259
13980,76561197960450365
13981,76561197967470292
13982,76561197989508882
13983,76561198860216597
13984,76561198220679493
13985,76561198071542403
13986,76561198086682767
13987,76561197993604604
13988,76561198295465679
13989,76561198157089198
13990,76561199014176203
13991,76561198833437443
13992,76561199210163809
13993,76561198095953074
13994,76561198251962442
13995,76561199020045159
13996,76561198134870348
13997,76561198291043369
13998,76561198028061323
13999,76561198381833596
14000,76561198215830595
14001,76561198987537528
14002,76561199150651093
14003,76561198195412414
14004,76561198081375191
14005,76561198983948306
14006,76561198977945641
14007,76561198823607993
14008,76561198335382939
14009,76561198320586776
14010,76561197965819425
14011,76561197962802263
14012,76561199030180913
14013,76561198057833957
14014,76561198875001795
14015,76561199050425033
14016,76561198325171640
14017,76561198012569006
14018,76561199161162047
14019,76561198085188651
14020,76561198088965850
14021,76561198403678945
14022,76561198395937757
14023,76561198282756904
14024,76561199093249275
14025,76561198017307272
14026,76561198275503838
14027,76561198189071279
14028,76561199245142528
14029,76561198934088412
14030,76561198398750779
14031,76561198186561990
14032,76561198298287264
14033,76561199170042748
14034,76561198238781296
14035,76561198149427769
14036,76561198089472604
14037,76561198900719268
14038,76561198989305075
14039,76561198076494477
14040,76561198090348538
14041,76561198407826481
14042,76561198071964450
14043,76561198797869942
14044,76561198878820249
14045,76561198180718509
14046,76561198363603592
14047,76561198974306069
14048,76561199080322003
14049,76561199191691351
14050,76561198079829599
14051,76561198322411418
14052,76561198276150129
14053,76561198346712028
14054,76561198403700712
14055,76561199144415623
14056,76561198098440702
14057,76561198967180978
14058,76561199083815602
14059,76561199048542700
14060,76561198836753481
14061,76561197999352088
14062,76561198018806552
14063,76561198207843575
14064,76561199368315743
14065,76561198030501122
14066,76561198393314640
14067,76561199041927528
14068,76561198463582156
14069,76561198148769725
14070,76561197985198478
14071,76561199099437162
14072,76561198359337484
14073,76561199009821468
14074,76561199223572277
14075,76561198054183800
14076,76561199388627282
14077,76561199043183616
14078,76561198027106549
14079,76561198100921816
14080,76561198902736112
14081,76561199079948162
14082,76561199108679189
14083,76561198387610429
14084,76561198072925325
14085,76561198887202785
14086,76561198051826973
14087,76561198260139448
14088,76561197976674667
14089,76561198226066212
14090,76561198853486177
14091,76561198205581389
14092,76561198008000128
14093,76561198053275887
14094,76561199163913532
14095,76561198354769572
14096,76561199200520483
14097,76561198449698000
14098,76561197991172456
14099,76561198314864277
14100,76561198354956775
14101,76561198306746119
14102,76561198417643033
14103,76561198114418817
14104,76561198104798731
14105,76561198409731653
14106,76561198367306402
14107,76561199077597000
14108,76561198027724160
14109,76561198014508728
14110,76561198429345178
14111,76561198969964553
14112,76561198104857814
14113,76561198263555017
14114,76561198119881260
14115,76561198368742162
14116,76561198070699540
14117,76561198310219809
14118,76561198281820710
14119,76561199172457593
14120,76561197984323786
14121,76561198271043327
14122,76561198998596957
14123,76561198280450948
14124,76561198153769023
14125,76561199382470333
14126,76561198247353316
14127,76561198290552081
14128,76561198872492964
14129,76561198214359967
14130,76561198096082351
14131,76561199077423340
14132,76561198434018235
14133,76561198153077148
14134,76561198347043804
14135,76561198064408517
14136,76561199086422077
14137,76561199350245657
14138,76561198187371151
14139,76561198159806776
14140,76561198276803862
14141,76561198187733233
14142,76561198850989427
14143,76561198219626657
14144,76561199171231202
14145,76561198253992923
14146,76561199019402608
14147,76561198236390404
14148,76561198366325132
14149,76561199166634658
14150,76561198004382927
14151,76561199059266282
14152,76561198312894450
14153,76561198332449541
14154,76561198848370803
14155,76561198329857895
14156,76561199089813059
14157,76561198845858331
14158,76561198941415504
14159,76561198321908532
14160,76561198211706723
14161,76561198431181626
14162,76561198446109178
14163,76561198089229799
14164,76561198093919847
14165,76561198313661209
14166,76561198117958652
14167,76561198217088344
14168,76561198132719248
14169,76561198209986219
14170,76561198997537190
14171,76561199059017892
14172,76561198166509203
14173,76561199176639639
14174,76561199073998761
14175,76561197998188844
14176,76561198219185685
14177,76561197962494726
14178,76561197983789453
14179,76561199025014567
14180,76561199128813830
14181,76561197990336475
14182,76561198092437902
14183,76561199101486818
14184,76561199036657034
14185,76561198277018982
14186,76561198827664918
14187,76561198996751490
14188,76561199073430632
14189,76561198951575994
14190,76561198799129864
14191,76561197963419868
14192,76561198084660203
14193,76561198319749163
14194,76561198083311495
14195,76561198284996195
14196,76561198318098144
14197,76561198217200848
14198,76561198272825478
14199,76561199016900522
14200,76561198332933911
14201,76561198865943238
14202,76561198139374067
14203,76561198331136822
14204,76561198306379690
14205,76561198045008032
14206,76561198349584462
14207,76561198119166545
14208,76561197984210788
14209,76561198133064978
14210,76561198296240110
14211,76561199379332340
14212,76561198849091494
14213,76561198827965604
14214,76561197980052841
14215,76561199220710139
14216,76561198285341937
14217,76561198935921901
14218,76561199207841410
14219,76561198018459414
14220,76561198242167432
14221,76561198012255376
14222,76561198005345626
14223,76561198064820917
14224,76561198202341782
14225,76561198281615846
14226,76561198245613636
14227,76561197967561210
14228,76561198945684747
14229,76561198040373504
14230,76561197976622485
14231,76561197978292728
14232,76561199066012870
14233,76561198185170801
14234,76561198017942811
14235,76561198199255606
14236,76561198155120786
14237,76561198079795620
14238,76561198402813431
14239,76561198193022194
14240,76561198997075910
14241,76561199251259849
14242,76561198337956046
14243,76561198825919242
14244,76561199140010482
14245,76561198303729385
14246,76561198271337702
14247,76561198166023140
14248,76561198289497878
14249,76561198853059844
14250,76561198277197269
14251,76561198142761821
14252,76561198407298653
14253,76561199106878914
14254,76561199209995211
14255,76561198043117537
14256,76561198045074401
14257,76561198094179414
14258,76561198823522438
14259,76561198264979807
14260,76561197969683460
14261,76561198063334127
14262,76561198050883430
14263,76561198803082445
14264,76561197972413807
14265,76561198807265856
14266,76561198262615762
14267,76561197960496700
14268,76561198059361031
14269,76561198095584500
14270,76561198120104626
14271,76561199103232948
14272,76561199344065205
14273,76561198276349272
14274,76561198289753649
14275,76561198951540655
14276,76561198145424874
14277,76561198187191810
14278,76561198072148036
14279,76561198444713193
14280,76561198106417032
14281,76561198105878024
14282,76561198843545321
14283,76561198002523890
14284,76561198061030324
14285,76561198212190853
14286,76561197962695186
14287,76561198049952021
14288,76561198981052286
14289,76561199042521272
14290,76561198119570708
14291,76561198051930089
14292,76561198084258635
14293,76561198349549122
14294,76561197998926389
14295,76561198799673111
14296,76561199016242388
14297,76561198432362154
14298,76561199025173995
14299,76561198086592936
14300,76561198063428664
14301,76561199161451424
14302,76561198149582611
14303,76561198164378962
14304,76561198377058066
14305,76561198954165949
14306,76561198328030969
14307,76561198089779477
14308,76561199054471971
14309,76561198881427472
14310,76561198128979942
14311,76561198807892086
14312,76561198444387179
14313,76561199022722302
14314,76561198871870794
14315,76561199012835503
14316,76561198120567737
14317,76561198165102513
14318,76561198067457392
14319,76561198292404761
14320,76561199036636206
14321,76561198099978682
14322,76561199001374196
14323,76561198118304544
14324,76561198122076714
14325,76561198419928892
14326,76561198991838727
14327,76561198256841146
14328,76561198119726147
14329,76561198057146551
14330,76561198289041096
14331,76561198261660786
14332,76561197975462135
14333,76561198434996620
14334,76561198874946666
14335,76561198264015717
14336,76561199229177210
14337,76561198071419330
14338,76561198286499366
14339,76561198079312930
14340,76561198439366681
14341,76561198158170385
14342,76561198800822735
14343,76561198405828308
14344,76561199309784040
14345,76561198236585142
14346,76561199098163545
14347,76561199073192829
14348,76561199083983617
14349,76561198336747338
14350,76561197991649557
14351,76561198855174712
14352,76561199024294108
14353,76561199124431040
14354,76561198016355278
14355,76561199090226524
14356,76561199149332769
14357,76561198014341449
14358,76561198153469288
14359,76561198254781288
14360,76561199109388273
14361,76561197988938853
14362,76561198878389146
14363,76561199104755974
14364,76561198311458339
14365,76561199110813104
14366,76561198088960152
14367,76561198073268137
14368,76561198908291113
14369,76561198799288770
14370,76561199155287815
14371,76561199111014381
14372,76561199075928966
14373,76561198315777105
14374,76561199053362916
14375,76561198373834393
14376,76561198445925138
14377,76561199229586898
14378,76561199162922063
14379,76561198874700254
14380,76561198262762221
14381,76561198108784520
14382,76561198450373752
14383,76561198805948114
14384,76561198424011285
14385,76561198111030614
14386,76561198871875928
14387,76561198156863904
14388,76561198061565852
14389,76561199121802219
14390,76561198136346872
14391,76561198129015415
14392,76561197976134345
14393,76561198080220258
14394,76561198005930305
14395,76561198814534442
14396,76561198420365636
14397,76561198296622538
14398,76561197991314954
14399,76561198378962342
14400,76561198396303516
14401,76561198303944332
14402,76561198889827360
14403,76561198353582988
14404,76561198159891707
14405,76561198002696046
14406,76561198116374982
14407,76561198053984194
14408,76561198890512634
14409,76561198148149040
14410,76561198014814353
14411,76561198291504833
14412,76561198105426879
14413,76561198379329757
14414,76561199115698327
14415,76561197998397566
14416,76561198886427763
14417,76561198078326761
14418,76561198224994924
14419,76561197988483055
14420,76561198027308100
14421,76561197962712469
14422,76561198285511238
14423,76561198171144655
14424,76561198118056599
14425,76561199092308194
14426,76561199246161179
14427,76561198254197343
14428,76561198214562927
14429,76561199036375788
14430,76561198169342589
14431,76561198406078149
14432,76561197969312105
14433,76561199139765123
14434,76561198118558713
14435,76561197971639548
14436,76561198292844110
14437,76561198370865354
14438,76561198436347752
14439,76561199152960850
14440,76561198077264189
14441,76561198066789014
14442,76561198232724796
14443,76561199044382648
14444,76561197983984369
14445,76561198864278770
14446,76561198967249188
14447,76561198082984596
14448,76561198405883486
14449,76561198373611883
14450,76561197982409017
14451,76561199271824448
14452,76561199024580901
14453,76561198795756774
14454,76561198965250666
14455,76561199226323574
14456,76561198258856104
14457,76561199065019233
14458,76561199236119769
14459,76561199066399944
14460,76561198816960300
14461,76561198837921181
14462,76561198984610654
14463,76561198245306962
14464,76561198098445354
14465,76561198126482486
14466,76561198011856167
14467,76561198000866599
14468,76561198862711543
14469,76561198127946059
14470,76561198261953371
14471,76561198019187053
14472,76561198093723266
14473,76561198151782165
14474,76561198158380164
14475,76561198425257724
14476,76561198008099794
14477,76561197968030582
14478,76561198151590908
14479,76561198984383449
14480,76561198276259576
14481,76561198342930422
14482,76561198374488284
14483,76561198404583477
14484,76561198368230921
14485,76561198398643177
14486,76561198949296165
14487,76561198097385927
14488,76561198876505870
14489,76561198978074372
14490,76561199063316407
14491,76561198087573355
14492,76561198030896484
14493,76561197981041674
14494,76561198133838423
14495,76561197997398543
14496,76561198136757991
14497,76561199087853489
14498,76561199022076442
14499,76561198096646738
14500,76561198991270062
14501,76561198315544107
14502,76561198212278828
14503,76561198306257121
14504,76561199192973887
14505,76561198368525106
14506,76561198805787117
14507,76561198852872697
14508,76561199383629081
14509,76561199252627941
14510,76561198069371817
14511,76561198179700059
14512,76561198070839418
14513,76561198333630392
14514,76561199226226899
14515,76561198337671874
14516,76561198075005329
14517,76561198814017122
14518,76561198083054910
14519,76561198270348550
14520,76561198282714185
14521,76561198868817638
14522,76561199380335358
14523,76561198376017502
14524,76561198254317966
14525,76561198321341549
14526,76561198298349888
14527,76561199245434206
14528,76561198086350576
14529,76561198278509696
14530,76561198363414254
14531,76561197996547721
14532,76561198045359930
14533,76561198092020699
14534,76561198110993662
14535,76561198199643899
14536,76561199104502931
14537,76561199382751089
14538,76561198050654329
14539,76561198969975977
14540,76561198027295767
14541,76561198004738016
14542,76561198129950188
14543,76561198169373493
14544,76561198314075143
14545,76561199021323744
14546,76561198055592126
14547,76561199072596745
14548,76561198143763346
14549,76561198119131754
14550,76561198161683255
14551,76561198103989287
14552,76561198022967731
14553,76561198381398915
14554,76561198167840144
14555,76561198102813030
14556,76561198082011300
14557,76561199137189725
14558,76561198361637313
14559,76561199015462265
14560,76561198879013812
14561,76561199186235558
14562,76561199001497321
14563,76561198331532231
14564,76561198317183001
14565,76561198272916844
14566,76561198984492476
14567,76561198001550493
14568,76561198129871953
14569,76561198994437855
14570,76561198874793160
14571,76561198062111213
14572,76561198362216981
14573,76561198434503992
14574,76561198887326545
14575,76561199040180050
14576,76561198098778167
14577,76561199006487388
14578,76561198018740423
14579,76561198366103039
14580,76561198103529875
14581,76561198993207498
14582,76561198062041487
14583,76561199053241174
14584,76561198153401834
14585,76561198969351867
14586,76561198166058195
14587,76561198314821845
14588,76561198066499771
14589,76561198996703305
14590,76561198026205945
14591,76561197997345888
14592,76561198041884601
14593,76561198274007005
14594,76561197991369830
14595,76561199062183140
14596,76561199070494114
14597,76561198333338150
14598,76561197982747113
14599,76561197998449924
14600,76561198372639856
14601,76561198014973687
14602,76561198410908068
14603,76561198803028657
14604,76561199397202274
14605,76561199118978357
14606,76561199214402887
14607,76561199204311205
14608,76561199106977046
14609,76561197987037703
14610,76561198331543470
14611,76561199239617383
14612,76561198158027425
14613,76561197983035434
14614,76561198796198691
14615,76561197996308286
14616,76561198875000117
14617,76561198134913377
14618,76561199170795615
14619,76561198180220314
14620,76561198182135563
14621,76561198403644589
14622,76561198055956117
14623,76561198796654967
14624,76561198811116778
14625,76561198055347524
14626,76561198175416399
14627,76561198014714124
14628,76561198102990743
14629,76561198856978956
14630,76561198163465327
14631,76561198154106089
14632,76561197999877117
14633,76561198046589269
14634,76561198002281583
14635,76561198369595496
14636,76561198210062020
14637,76561198327644809
14638,76561198159408744
14639,76561198074163493
14640,76561199375928564
14641,76561198087017381
14642,76561198012608518
14643,76561198161049473
14644,76561198167599198
14645,76561198247145152
14646,76561199158141329
14647,76561198273701494
14648,76561198219007709
14649,76561198429199252
14650,76561198040785622
14651,76561198141474724
14652,76561198086280214
14653,76561198110274165
14654,76561199037773810
14655,76561198818910860
14656,76561198355200929
14657,76561198833378541
14658,76561198123848240
14659,76561198018125067
14660,76561199086191902
14661,76561199071398584
14662,76561198943540577
14663,76561198440084610
14664,76561199035996234
14665,76561199009626470
14666,76561198056065510
14667,76561198023958696
14668,76561198044469928
14669,76561198341749134
14670,76561199083358250
14671,76561198878653250
14672,76561198407628217
14673,76561199219572109
14674,76561198019556464
14675,76561198069630177
14676,76561199231317991
14677,76561197964443996
14678,76561199062273075
14679,76561197975742462
14680,76561198448938375
14681,76561198200324831
14682,76561198445548377
14683,76561198189168787
14684,76561198025514630
14685,76561199001219473
14686,76561198207901745
14687,76561199004971297
14688,76561198453847835
14689,76561198207503521
14690,76561198276888545
14691,76561198799369885
14692,76561198421904388
14693,76561198044078952
14694,76561198850988845
14695,76561198204403092
14696,76561198117922296
14697,76561198335567676
14698,76561198934097255
14699,76561198819783909
14700,76561198906416970
14701,76561198404336704
14702,76561199147114793
14703,76561198005540286
14704,76561198069591086
14705,76561198882908471
14706,76561198260363098
14707,76561198078376039
14708,76561198288149697
14709,76561198268950584
14710,76561198869838972
14711,76561198356892951
14712,76561198420045731
14713,76561198860528492
14714,76561198068081433
14715,76561198175373917
14716,76561198999694951
14717,76561198283454422
14718,76561198985507138
14719,76561198344441250
14720,76561198837514326
14721,76561199093257320
14722,76561198115022293
14723,76561198383745696
14724,76561198141397392
14725,76561198050419402
14726,76561198880485090
14727,76561198425911917
14728,76561198049243202
14729,76561198117738829
14730,76561198181826070
14731,76561198341909018
14732,76561198365856307
14733,76561199056768323
14734,76561198104214832
14735,76561198168068141
14736,76561198966470459
14737,76561198008931165
14738,76561198216580416
14739,76561198826490648
14740,76561198108784187
14741,76561199389491293
14742,76561198114716519
14743,76561199366720611
14744,76561199014514136
14745,76561198412635075
14746,76561199000233374
14747,76561198220358329
14748,76561198072345890
14749,76561198167228368
14750,76561198165297623
14751,76561198103141444
14752,76561199039617130
14753,76561199269212585
14754,76561197998383088
14755,76561198355813190
14756,76561198394163641
14757,76561198233842692
14758,76561198203884240
14759,76561198033552554
14760,76561198254012052
14761,76561199114933937
14762,76561198833707559
14763,76561199099366081
14764,76561198989001146
14765,76561199004964525
14766,76561198150995911
14767,76561198127273990
14768,76561199109063078
14769,76561198853199630
14770,76561199088746355
14771,76561198343907863
14772,76561198247040396
14773,76561197991087045
14774,76561198850427890
14775,76561198032707435
14776,76561198153182660
14777,76561198041548419
14778,76561198996819078
14779,76561198871465317
14780,76561198115548838
14781,76561199041831052
14782,76561198846113232
14783,76561198169872257
14784,76561198080916517
14785,76561198170006542
14786,76561198199826714
14787,76561198252201700
14788,76561198067371327
14789,76561198129658517
14790,76561197982429390
14791,76561198122764194
14792,76561197988211344
14793,76561198188684429
14794,76561198020735785
14795,76561198216395179
14796,76561198931148466
14797,76561198095423683
14798,76561198271083115
14799,76561198422875023
14800,76561198290014308
14801,76561199066870946
14802,76561199205729544
14803,76561198970980029
14804,76561198224050276
14805,76561197980516439
14806,76561198120195391
14807,76561198447028594
14808,76561198128402668
14809,76561198035617209
14810,76561198137962931
14811,76561197994813128
14812,76561198074015313
14813,76561198028143642
14814,76561198197039405
14815,76561199011883355
14816,76561198306779944
14817,76561198226078804
14818,76561198970899530
14819,76561198054262019
14820,76561198966008348
14821,76561199001053119
14822,76561198985892710
14823,76561198026138234
14824,76561198016892158
14825,76561198141105125
14826,76561198863811951
14827,76561198051532227
14828,76561198017166405
14829,76561199171684814
14830,76561198882723236
14831,76561199166921209
14832,76561198038667762
14833,76561198393759310
14834,76561199041503584
14835,76561198134172272
14836,76561198080983326
14837,76561198198589678
14838,76561198159128286
14839,76561198033380331
14840,76561198877661802
14841,76561198185063541
14842,76561199234363040
14843,76561198412328565
14844,76561197991455497
14845,76561199002985011
14846,76561198813084277
14847,76561198103921737
14848,76561198162563223
14849,76561198357309474
14850,76561198328296737
14851,76561198816413536
14852,76561199192951583
14853,76561198218244972
14854,76561198412266186
14855,76561198805781716
14856,76561198136965171
14857,76561198199169474
14858,76561198307869264
14859,76561198053651783
14860,76561198118953261
14861,76561197994697255
14862,76561199078102878
14863,76561198073623932
14864,76561199089641711
14865,76561199288045774
14866,76561199034928736
14867,76561198067609064
14868,76561198155573861
14869,76561199229947945
14870,76561198893748416
14871,76561199117689258
14872,76561197970700194
14873,76561198299318815
14874,76561198056512607
14875,76561198263059606
14876,76561198285914115
14877,76561198857543370
14878,76561198970083779
14879,76561198161008877
14880,76561198986831089
14881,76561198062670155
14882,76561198334479600
14883,76561198851496184
14884,76561198834737816
14885,76561199020456763
14886,76561198257429730
14887,76561198276438927
14888,76561199016870156
14889,76561198834219960
14890,76561198324474686
14891,76561197988328873
14892,76561198872655914
14893,76561199176635791
14894,76561198021897798
14895,76561197985159783
14896,76561199177408143
14897,76561198016513896
14898,76561199061716616
14899,76561197985669884
14900,76561198383448182
14901,76561199049194744
14902,76561198026173005
14903,76561199153889135
14904,76561198196706471
14905,76561198399534186
14906,76561198971230165
14907,76561198245128704
14908,76561197989162752
14909,76561199368291884
14910,76561198039370857
14911,76561199207052265
14912,76561198408798728
14913,76561198208254915
14914,76561198058505527
14915,76561198057008594
14916,76561199104375674
14917,76561199010653646
14918,76561198845841926
14919,76561199107989302
14920,76561198982729080
14921,76561198262992570
14922,76561198387381113
14923,76561198067089316
14924,76561198238635884
14925,76561199074179126
14926,76561198197271023
14927,76561198315077840
14928,76561198261331348
14929,76561198006090167
14930,76561197971278053
14931,76561198036380969
14932,76561197961214541
14933,76561198345323435
14934,76561198254015442
14935,76561199309433154
14936,76561198862948387
14937,76561198964634480
14938,76561199152122719
14939,76561198962789057
14940,76561199389389449
14941,76561198223621120
14942,76561198341744564
14943,76561199381177077
14944,76561199234230862
14945,76561199344851938
14946,76561198270996007
14947,76561198907028741
14948,76561199146615893
14949,76561199074834120
14950,76561199080105229
14951,76561198042021151
14952,76561198063256662
14953,76561198322345898
14954,76561198069895179
14955,76561199225068112
14956,76561198348725572
14957,76561198269176321
14958,76561199025510616
14959,76561198341055077
14960,76561198113004994
14961,76561198128084327
14962,76561198126812356
14963,76561199017245953
14964,76561198207401753
14965,76561198054393397
14966,76561198078805922
14967,76561197967806657
14968,76561198088898192
14969,76561198000234943
14970,76561199160742113
14971,76561198073953205
14972,76561198952165606
14973,76561198032959988
14974,76561198013218880
14975,76561199049345258
14976,76561198333093963
14977,76561198137229493
14978,76561198894850197
14979,76561198052430495
14980,76561198276112575
14981,76561198234392904
14982,76561198129639464
14983,76561198088643508
14984,76561198096567503
14985,76561198815425109
14986,76561197990800445
14987,76561198128489526
14988,76561199043841919
14989,76561199191015113
14990,76561198099049916
14991,76561198234578172
14992,76561198330227486
14993,76561198055553965
14994,76561198825577768
14995,76561199082333880
14996,76561198353215224
14997,76561199116319534
14998,76561198045581714
14999,76561198134092992
15000,76561198277179813
15001,76561198183028283
15002,76561199052759463
15003,76561199184642022
15004,76561198093674136
15005,76561198413113355
15006,76561198053514537
15007,76561198072253094
15008,76561199078035954
15009,76561198379108257
15010,76561198848926655
15011,76561198076021298
15012,76561198039132308
15013,76561198360129976
15014,76561199060218018
15015,76561198190124650
15016,76561199151570878
15017,76561198158510186
15018,76561198808525819
15019,76561198351006724
15020,76561199076280650
15021,76561198825945024
15022,76561198400240690
15023,76561198856920290
15024,76561198165940989
15025,76561198064288412
15026,76561198342047204
15027,76561199228123163
15028,76561198126494775
15029,76561198263019177
15030,76561198191115719
15031,76561198998355481
15032,76561198980281242
15033,76561199204233391
15034,76561198019752476
15035,76561198988412145
15036,76561198320235143
15037,76561198247348334
15038,76561198078369265
15039,76561198087402306
15040,76561199190454256
15041,76561198980583649
15042,76561199210239504
15043,76561198196653959
15044,76561198082368186
15045,76561198983055633
15046,76561198264240949
15047,76561199221668107
15048,76561198928673949
15049,76561198053518518
15050,76561199044783767
15051,76561198144201746
15052,76561198845835013
15053,76561197976253928
15054,76561198997931954
15055,76561199015578361
15056,76561198967208334
15057,76561198288433324
15058,76561198814886935
15059,76561198444793977
15060,76561199147648529
15061,76561198832201720
15062,76561198004420341
15063,76561198142115728
15064,76561198130266121
15065,76561198256329681
15066,76561198132334372
15067,76561198811835982
15068,76561198907838191
15069,76561198848037005
15070,76561198274725401
15071,76561198803426662
15072,76561199021966012
15073,76561198288521373
15074,76561199017502432
15075,76561197962359803
15076,76561198397989399
15077,76561198274825332
15078,76561198026296685
15079,76561198058461504
15080,76561198058938197
15081,76561198442584151
15082,76561198170472706
15083,76561198297948175
15084,76561198826078262
15085,76561198150998834
15086,76561198930033164
15087,76561198819596942
15088,76561198179399715
15089,76561197979390648
15090,76561198379257789
15091,76561198243493202
15092,76561198354001579
15093,76561198877441834
15094,76561197962244220
15095,76561198205847976
15096,76561199016650779
15097,76561198084686396
15098,76561198869270520
15099,76561198345624984
15100,76561197989280499
15101,76561198036909346
15102,76561198869740082
15103,76561198352434879
15104,76561198087594333
15105,76561198169453968
15106,76561198272283911
15107,76561199067088802
15108,76561197987619763
15109,76561198129272670
15110,76561198047320906
15111,76561198401788806
15112,76561198134686786
15113,76561199220732560
15114,76561198016607532
15115,76561198857868555
15116,76561199029480069
15117,76561198447601539
15118,76561198117079540
15119,76561198089600640
15120,76561199081798425
15121,76561197990176309
15122,76561198323238707
15123,76561198395770457
15124,76561198138829332
15125,76561199032300353
15126,76561198371561634
15127,76561198443750069
15128,76561198057450168
15129,76561198355752991
15130,76561199058196402
15131,76561199038123791
15132,76561199046374918
15133,76561199096966056
15134,76561199160871445
15135,76561197991401343
15136,76561198210860931
15137,76561198844714408
15138,76561198303155785
15139,76561199060581125
15140,76561198411065853
15141,76561197999801288
15142,76561199121336166
15143,76561198042860956
15144,76561198844437918
15145,76561198887130776
15146,76561198032537980
15147,76561199012835905
15148,76561199079571908
15149,76561198375006849
15150,76561199053812347
15151,76561198867155897
15152,76561198842951858
15153,76561198283339820
15154,76561199269345351
15155,76561199185935357
15156,76561197980679000
15157,76561197977126298
15158,76561198868718779
15159,76561198272375329
15160,76561198283010992
15161,76561198443973701
15162,76561198439856493
15163,76561199227795551
15164,76561198422171083
15165,76561198075336575
15166,76561198075266109
15167,76561198295527194
15168,76561198188813089
15169,76561198843712335
15170,76561198143845321
15171,76561199278947411
15172,76561198148302783
15173,76561198048734731
15174,76561198250485028
15175,76561198142846789
15176,76561198284767075
15177,76561197966647649
15178,76561198401102761
15179,76561198451102354
15180,76561198822767282
15181,76561198386908855
15182,76561199135324141
15183,76561198101836283
15184,76561198440636912
15185,76561198023842351
15186,76561198881121581
15187,76561199224969013
15188,76561198830691265
15189,76561198406625211
15190,76561199075525241
15191,76561199257788973
15192,76561199233556440
15193,76561199020817941
15194,76561198985171410
15195,76561198152080221
15196,76561198831617883
15197,76561198131615254
15198,76561197975302717
15199,76561199266915738
15200,76561198318649071
15201,76561199112084592
15202,76561198810242600
15203,76561198812958074
15204,76561198271088417
15205,76561198930665431
15206,76561199134085239
15207,76561198807964447
15208,76561199113320210
15209,76561199161878852
15210,76561198036484862
15211,76561197999965493
15212,76561197995407436
15213,76561198011559625
15214,76561199097492851
15215,76561199184183544
15216,76561198308347236
15217,76561199034669302
15218,76561198897419845
15219,76561199134700641
15220,76561198044833729
15221,76561198974218517
15222,76561198408001724
15223,76561198079464630
15224,76561198052493656
15225,76561199388118801
15226,76561199172913397
15227,76561198251879806
15228,76561199019797866
15229,76561199113844494
15230,76561199122635901
15231,76561198167244637
15232,76561199049342441
15233,76561198023732928
15234,76561198847818432
15235,76561198141896426
15236,76561199099108298
15237,76561198075532202
15238,76561198267376343
15239,76561198027733578
15240,76561198280642414
15241,76561199087716047
15242,76561198410174108
15243,76561199100734998
15244,76561197999014196
15245,76561199226584135
15246,76561198952186831
15247,76561198285890197
15248,76561198107891317
15249,76561198117709605
15250,76561198124686150
15251,76561198803581377
15252,76561199186070029
15253,76561199046967821
15254,76561198017827730
15255,76561198062205175
15256,76561199235991035
15257,76561198049765226
15258,76561199028542299
15259,76561197965386783
15260,76561198447137417
15261,76561198129442261
15262,76561198337032206
15263,76561198064477566
15264,76561198274062482
15265,76561198280078544
15266,76561199230512102
15267,76561198010382695
15268,76561198435397345
15269,76561199070212702
15270,76561198151817005
15271,76561199195315110
15272,76561199081915391
15273,76561198991714771
15274,76561199072913594
15275,76561199190226909
15276,76561198108138152
15277,76561198118257805
15278,76561198886907929
15279,76561199138536934
15280,76561199066965414
15281,76561199157108672
15282,76561198134062017
15283,76561199179112553
15284,76561199071482430
15285,76561198113178742
15286,76561198176654546
15287,76561198305387183
15288,76561198131731710
15289,76561198087715043
15290,76561198366909977
15291,76561197977970697
15292,76561197990878907
15293,76561199228594780
15294,76561199117157961
15295,76561198985205537
15296,76561199196406668
15297,76561198288689647
15298,76561198359740998
15299,76561198110688823
15300,76561198976311549
15301,76561198202352654
15302,76561198850789781
15303,76561199210222222
15304,76561198934383772
15305,76561198375463968
15306,76561198308162762
15307,76561198441947406
15308,76561199339954663
15309,76561198835599599
15310,76561198231917092
15311,76561198119690554
15312,76561198169495613
15313,76561198406185244
15314,76561197998889464
15315,76561198155070401
15316,76561198232167220
15317,76561199230069094
15318,76561198309330553
15319,76561198835169926
